id,iep,ell,grade,expected_small,expected_1,week,days_absent,whole_group,small_group,one_one,num_complete,percent_complete,lexia_min,dreambox_min
396,Y,Y,1st,2,3,2020-11-02,1,3,2,2,6,1,0,0
396,Y,Y,1st,2,3,2020-11-09,0,3,0,2,6,0.85714286,0,0
396,Y,Y,1st,2,3,2020-11-16,0,3,2,2,5,0.71428571,0,0
396,Y,Y,1st,2,3,2020-11-23,0,2,0,0,2,0.5,0,0
396,Y,Y,1st,2,3,2020-11-30,0,4,2,4,7,0.875,0,0
396,Y,Y,1st,2,3,2020-12-07,0,4,2,2,3,0.6,0,0
396,Y,Y,1st,2,3,2020-12-14,0,4,2,2,NA,NA,NA,NA
425,Y,Y,1st,2,3,2020-08-19,0,2,1,0,NA,NA,NA,NA
425,Y,Y,1st,2,3,2020-08-24,0,3,2,2,3,1,NA,NA
425,Y,Y,1st,2,3,2020-08-31,0,4,2,3,5,0.625,NA,NA
425,Y,Y,1st,2,3,2020-09-07,0,3,1,1,2,0.4,NA,NA
425,Y,Y,1st,2,3,2020-09-14,0,4,2,2,1,0.25,NA,NA
425,Y,Y,1st,2,3,2020-09-21,0,3,1,2,11,0.78571429,NA,NA
425,Y,Y,1st,2,3,2020-09-28,1,2,1,3,6,0.5,NA,NA
425,Y,Y,1st,2,3,2020-10-05,0,2,1,3,9,0.81818182,0,NA
425,Y,Y,1st,2,3,2020-10-12,1,0,0,2,2,0.4,NA,NA
425,Y,Y,1st,2,3,2020-10-19,1,2,2,3,6,0.66666667,NA,NA
425,Y,Y,1st,2,3,2020-10-26,0,4,1,3,6,0.85714286,0,0
425,Y,Y,1st,2,3,2020-11-02,1,1,0,3,6,1,0,0
425,Y,Y,1st,2,3,2020-11-09,1,1,0,2,4,0.57142857,0,0
425,Y,Y,1st,2,3,2020-11-16,2,2,0,1,0,0,0,0
425,Y,Y,1st,2,3,2020-11-23,0,2,0,0,4,1,0,0
425,Y,Y,1st,2,3,2020-11-30,0,3,2,2,0,0,0,0
425,Y,Y,1st,2,3,2020-12-07,0,4,2,3,4,0.8,0,0
425,Y,Y,1st,2,3,2020-12-14,1,3,1,2,NA,NA,NA,NA
308,N,Y,1st,0,2,2020-08-19,0,2,1,1,NA,NA,NA,NA
308,N,Y,1st,0,2,2020-08-24,0,4,2,2,3,1,NA,NA
308,N,Y,1st,0,2,2020-08-31,0,4,2,2,8,1,NA,NA
308,N,Y,1st,0,2,2020-09-07,0,3,1,1,5,1,NA,NA
308,N,Y,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
308,N,Y,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
308,N,Y,1st,0,2,2020-09-28,0,4,2,3,12,1,NA,NA
308,N,Y,1st,0,2,2020-10-05,0,4,2,3,13,1,21,NA
308,N,Y,1st,0,2,2020-10-12,0,3,2,2,7,1,NA,NA
308,N,Y,1st,0,2,2020-10-19,0,4,2,3,11,1,NA,NA
308,N,Y,1st,0,2,2020-10-26,0,4,2,3,10,1,0,2
308,N,Y,1st,0,2,2020-11-02,0,4,2,3,10,1,1,0
308,N,Y,1st,0,2,2020-11-09,0,3,2,2,8,1,0,0
308,N,Y,1st,0,2,2020-11-16,0,4,2,3,12,1,0,0
308,N,Y,1st,0,2,2020-11-23,0,2,1,1,6,1,0,7
308,N,Y,1st,0,2,2020-11-30,0,4,2,3,12,1,0,0
308,N,Y,1st,0,2,2020-12-07,0,3,1,3,11,1,0,0
308,N,Y,1st,0,2,2020-12-14,0,4,2,3,NA,NA,NA,NA
432,N,Y,1st,0,2,2020-08-19,0,2,1,1,NA,NA,NA,NA
432,N,Y,1st,0,2,2020-08-24,0,4,2,2,2,0.666666667,NA,NA
432,N,Y,1st,0,2,2020-08-31,0,4,2,1,4,0.5,NA,NA
432,N,Y,1st,0,2,2020-09-07,0,3,2,1,3,0.6,NA,NA
432,N,Y,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
432,N,Y,1st,0,2,2020-09-21,0,4,2,2,5,0.35714286,NA,NA
432,N,Y,1st,0,2,2020-09-28,0,4,1,2,8,0.66666667,NA,NA
432,N,Y,1st,0,2,2020-10-05,0,4,1,2,13,1,0,NA
432,N,Y,1st,0,2,2020-10-12,0,3,2,0,7,1,NA,NA
432,N,Y,1st,0,2,2020-10-19,0,3,2,2,10,0.90909091,NA,NA
432,N,Y,1st,0,2,2020-10-26,0,4,2,2,6,0.6,0,0
432,N,Y,1st,0,2,2020-10-26,0,4,2,2,6,0.6,0,0
432,N,Y,1st,0,2,2020-11-02,0,4,2,2,8,0.8,0,0
432,N,Y,1st,0,2,2020-11-09,0,3,2,1,8,1,0,0
432,N,Y,1st,0,2,2020-11-09,0,3,2,1,8,1,0,0
432,N,Y,1st,0,2,2020-11-16,0,4,2,2,12,1,0,0
432,N,Y,1st,0,2,2020-11-16,0,4,2,2,12,1,0,0
432,N,Y,1st,0,2,2020-11-23,0,0,0,0,5,0.83333333,0,0
432,N,Y,1st,0,2,2020-11-23,0,0,0,0,5,0.83333333,0,0
432,N,Y,1st,0,2,2020-11-30,0,4,2,2,7,0.58333333,0,0
432,N,Y,1st,0,2,2020-11-30,0,4,2,2,7,0.58333333,0,0
432,N,Y,1st,0,2,2020-12-07,2,1,0,0,8,0.72727273,0,0
432,N,Y,1st,0,2,2020-12-07,2,1,0,0,8,0.72727273,0,0
432,N,Y,1st,0,2,2020-12-14,0,4,1,2,NA,NA,NA,NA
383,N,Y,1st,0,3,2020-08-19,0,2,1,1,NA,NA,NA,NA
383,N,Y,1st,0,3,2020-08-24,0,4,2,2,3,1,NA,NA
383,N,Y,1st,0,3,2020-08-31,0,4,2,1,8,1,NA,NA
383,N,Y,1st,0,3,2020-09-07,0,3,1,2,5,1,NA,NA
383,N,Y,1st,0,3,2020-09-14,0,4,2,2,3,0.75,NA,NA
383,N,Y,1st,0,3,2020-09-21,0,4,2,2,15,1,NA,NA
383,N,Y,1st,0,3,2020-09-28,0,4,2,2,11,0.91666667,NA,NA
383,N,Y,1st,0,3,2020-10-05,0,4,2,2,12,1,0,NA
383,N,Y,1st,0,3,2020-10-12,0,3,1,2,8,1,NA,NA
383,N,Y,1st,0,3,2020-10-19,0,4,2,3,11,1,NA,NA
383,N,Y,1st,0,3,2020-10-26,0,4,2,3,9,0.9,0,0
383,N,Y,1st,0,3,2020-11-02,0,4,2,3,9,0.9,49,0
383,N,Y,1st,0,3,2020-11-09,0,3,1,2,8,0.88888889,65,0
383,N,Y,1st,0,3,2020-11-16,0,4,2,3,8,1,114,0
383,N,Y,1st,0,3,2020-11-23,0,2,1,2,4,1,56,0
383,N,Y,1st,0,3,2020-11-30,0,4,2,2,12,1,55,0
383,N,Y,1st,0,3,2020-12-07,0,3,2,3,11,1,55,0
383,N,Y,1st,0,3,2020-12-14,0,4,2,3,NA,NA,NA,NA
391,N,Y,1st,0,2,2020-08-19,0,2,1,1,NA,NA,NA,NA
391,N,Y,1st,0,2,2020-08-24,0,4,2,2,2,0.666666667,NA,NA
391,N,Y,1st,0,2,2020-08-31,0,4,2,2,3,0.375,NA,NA
391,N,Y,1st,0,2,2020-09-07,0,3,1,1,3,0.6,NA,NA
391,N,Y,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
391,N,Y,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
391,N,Y,1st,0,2,2020-09-28,0,4,2,2,12,1,NA,NA
391,N,Y,1st,0,2,2020-10-05,0,4,2,2,8,0.66666667,41,NA
391,N,Y,1st,0,2,2020-10-12,0,3,1,1,3,0.375,NA,NA
391,N,Y,1st,0,2,2020-10-19,0,4,2,2,5,0.41666667,NA,NA
391,N,Y,1st,0,2,2020-10-26,0,4,2,2,1,0.1,3,10
391,N,Y,1st,0,2,2020-11-02,0,4,2,2,3,0.3,0,0
391,N,Y,1st,0,2,2020-11-09,0,3,1,1,4,0.5,33,4
391,N,Y,1st,0,2,2020-11-16,0,4,2,2,3,0.25,9,9
391,N,Y,1st,0,2,2020-11-23,0,2,1,1,5,0.83333333,0,0
391,N,Y,1st,0,2,2020-11-30,0,4,2,2,6,0.5,10,6
391,N,Y,1st,0,2,2020-12-07,0,3,2,2,8,0.72727273,0,0
391,N,Y,1st,0,2,2020-12-14,0,4,2,2,NA,NA,NA,NA
389,N,Y,1st,0,2,2020-08-19,0,2,1,1,NA,NA,NA,NA
389,N,Y,1st,0,2,2020-08-24,0,4,2,2,3,1,NA,NA
389,N,Y,1st,0,2,2020-08-31,0,4,2,2,7,0.875,NA,NA
389,N,Y,1st,0,2,2020-09-07,0,3,2,1,5,1,NA,NA
389,N,Y,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
389,N,Y,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
389,N,Y,1st,0,2,2020-09-28,0,4,2,1,12,1,NA,NA
389,N,Y,1st,0,2,2020-10-05,0,4,2,2,12,0.92307692,0,NA
389,N,Y,1st,0,2,2020-10-12,0,3,2,2,7,1,NA,NA
389,N,Y,1st,0,2,2020-10-19,1,3,2,2,11,1,NA,NA
389,N,Y,1st,0,2,2020-10-26,0,4,2,2,10,1,0,38
389,N,Y,1st,0,2,2020-11-02,0,4,2,2,10,1,0,2
389,N,Y,1st,0,2,2020-11-09,0,3,2,2,8,1,0,10
389,N,Y,1st,0,2,2020-11-16,0,4,2,2,12,1,0,3
389,N,Y,1st,0,2,2020-11-23,2,0,0,0,6,1,0,0
389,N,Y,1st,0,2,2020-11-30,0,4,2,2,12,1,0,12
389,N,Y,1st,0,2,2020-12-07,0,3,1,1,11,1,0,4
389,N,Y,1st,0,2,2020-12-14,0,3,1,2,NA,NA,NA,NA
407,N,Y,1st,0,2,2020-08-19,0,2,1,1,NA,NA,NA,NA
407,N,Y,1st,0,2,2020-08-24,0,4,2,2,3,1,NA,NA
407,N,Y,1st,0,2,2020-08-31,0,4,2,2,5,0.625,NA,NA
407,N,Y,1st,0,2,2020-09-07,0,2,2,2,3,0.6,NA,NA
407,N,Y,1st,0,2,2020-09-14,0,4,2,2,6,0.75,NA,NA
407,N,Y,1st,0,2,2020-09-21,0,4,2,2,11,0.78571429,NA,NA
407,N,Y,1st,0,2,2020-09-28,0,4,2,2,6,0.5,NA,NA
407,N,Y,1st,0,2,2020-10-05,0,4,2,2,9,0.64285714,0,NA
407,N,Y,1st,0,2,2020-10-12,0,3,2,2,7,1,NA,NA
407,N,Y,1st,0,2,2020-10-19,0,4,2,2,11,1,NA,NA
407,N,Y,1st,0,2,2020-10-26,0,4,2,2,10,1,0,0
407,N,Y,1st,0,2,2020-11-02,0,4,2,2,10,1,0,0
407,N,Y,1st,0,2,2020-11-09,0,3,2,2,8,1,0,0
407,N,Y,1st,0,2,2020-11-16,0,3,2,1,12,1,0,0
407,N,Y,1st,0,2,2020-11-23,0,2,1,1,6,1,0,0
407,N,Y,1st,0,2,2020-11-30,0,4,2,2,12,1,0,0
407,N,Y,1st,0,2,2020-12-07,0,3,1,1,9,0.81818182,0,0
407,N,Y,1st,0,2,2020-12-07,0,3,1,1,9,0.81818182,0,0
407,N,Y,1st,0,2,2020-12-14,0,4,2,2,NA,NA,NA,NA
408,N,Y,1st,2,1,2020-08-19,0,2,1,1,NA,NA,NA,NA
408,N,Y,1st,2,1,2020-08-24,0,4,2,2,3,1,NA,NA
408,N,Y,1st,2,1,2020-08-31,0,4,2,2,8,1,NA,NA
408,N,Y,1st,2,1,2020-09-07,0,3,2,1,5,1,NA,NA
408,N,Y,1st,2,1,2020-09-14,0,4,2,2,8,1,NA,NA
408,N,Y,1st,2,1,2020-09-21,0,4,2,2,14,1,NA,NA
408,N,Y,1st,2,1,2020-09-28,0,4,2,3,12,1,NA,NA
408,N,Y,1st,2,1,2020-10-05,0,4,2,3,13,1,48,NA
408,N,Y,1st,2,1,2020-10-12,0,3,2,2,7,1,NA,NA
408,N,Y,1st,2,1,2020-10-19,0,4,2,3,11,1,NA,NA
408,N,Y,1st,2,1,2020-10-26,0,4,2,3,10,1,89,16
408,N,Y,1st,2,1,2020-11-02,0,4,2,2,10,1,15,3
408,N,Y,1st,2,1,2020-11-09,0,3,2,3,8,1,19,0
408,N,Y,1st,2,1,2020-11-16,0,4,2,3,12,1,0,0
408,N,Y,1st,2,1,2020-11-23,0,2,1,1,6,1,38,0
408,N,Y,1st,2,1,2020-11-30,0,4,2,3,12,1,0,0
408,N,Y,1st,2,1,2020-12-07,0,3,1,2,11,1,8,5
408,N,Y,1st,2,1,2020-12-14,0,4,2,3,NA,NA,NA,NA
419,Y,Y,1st,0,2,2020-08-19,0,2,1,0,NA,NA,NA,NA
419,Y,Y,1st,0,2,2020-08-24,0,4,2,2,3,1,NA,NA
419,Y,Y,1st,0,2,2020-08-31,0,3,2,1,7,0.875,NA,NA
419,Y,Y,1st,0,2,2020-09-07,0,3,2,2,5,1,NA,NA
419,Y,Y,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
419,Y,Y,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
419,Y,Y,1st,0,2,2020-09-28,0,4,2,1,12,1,NA,NA
419,Y,Y,1st,0,2,2020-10-05,0,4,2,2,12,1,125,NA
419,Y,Y,1st,0,2,2020-10-12,0,3,1,2,8,1,NA,NA
419,Y,Y,1st,0,2,2020-10-19,0,4,2,2,12,1,NA,NA
419,Y,Y,1st,0,2,2020-10-26,0,4,2,2,9,0.9,0,0
419,Y,Y,1st,0,2,2020-11-02,0,4,1,2,12,1,49,0
419,Y,Y,1st,0,2,2020-11-09,0,3,1,2,8,1,120,0
419,Y,Y,1st,0,2,2020-11-16,0,4,2,2,12,1,109,0
419,Y,Y,1st,0,2,2020-11-23,0,2,1,1,4,0.66666667,102,0
419,Y,Y,1st,0,2,2020-11-30,0,4,2,2,11,0.91666667,193,0
419,Y,Y,1st,0,2,2020-12-07,0,3,2,1,11,1,84,0
419,Y,Y,1st,0,2,2020-12-14,0,4,2,2,NA,NA,NA,NA
392,N,Y,1st,0,4,2020-08-19,0,2,1,2,NA,NA,NA,NA
392,N,Y,1st,0,4,2020-08-24,0,4,2,4,3,1,NA,NA
392,N,Y,1st,0,4,2020-08-31,0,4,2,4,7,0.875,NA,NA
392,N,Y,1st,0,4,2020-09-07,0,3,1,2,5,1,NA,NA
392,N,Y,1st,0,4,2020-09-14,0,3,3,4,8,1,NA,NA
392,N,Y,1st,0,4,2020-09-21,0,4,2,4,14,1,NA,NA
392,N,Y,1st,0,4,2020-09-28,0,4,2,4,12,1,NA,NA
392,N,Y,1st,0,4,2020-10-05,0,4,2,4,11,1,0,NA
392,N,Y,1st,0,4,2020-10-12,0,3,2,3,8,1,NA,NA
392,N,Y,1st,0,4,2020-10-19,0,4,2,4,8,1,NA,NA
392,N,Y,1st,0,4,2020-10-26,0,4,2,3,7,1,0,0
392,N,Y,1st,0,4,2020-11-02,0,4,2,4,11,1,0,0
392,N,Y,1st,0,4,2020-11-09,0,3,2,3,9,1,0,0
392,N,Y,1st,0,4,2020-11-16,0,4,2,4,11,1,0,NA
392,N,Y,1st,0,4,2020-11-23,0,2,1,0,6,1,0,0
392,N,Y,1st,0,4,2020-11-30,0,3,2,4,12,1,45,47
392,N,Y,1st,0,4,2020-12-07,0,4,2,4,12,1,39,24
392,N,Y,1st,0,4,2020-12-14,0,0,0,0,NA,NA,NA,NA
420,N,Y,1st,0,4,2020-08-19,0,2,2,2,NA,NA,NA,NA
420,N,Y,1st,0,4,2020-08-24,0,3,0,3,2,0.666666667,NA,NA
420,N,Y,1st,0,4,2020-08-31,0,3,2,4,6,0.75,NA,NA
420,N,Y,1st,0,4,2020-09-07,0,2,1,2,3,0.6,NA,NA
420,N,Y,1st,0,4,2020-09-14,0,2,1,4,7,0.875,NA,NA
420,N,Y,1st,0,4,2020-09-21,0,4,2,3,12,0.85714286,NA,NA
420,N,Y,1st,0,4,2020-09-28,0,3,2,4,12,1,NA,NA
420,N,Y,1st,0,4,2020-10-05,1,3,1,3,10,0.90909091,0,NA
420,N,Y,1st,0,4,2020-10-12,0,2,0,2,7,0.875,NA,NA
420,N,Y,1st,0,4,2020-10-19,0,3,2,4,4,0.5,NA,NA
420,N,Y,1st,0,4,2020-10-26,0,3,2,3,3,0.42857143,0,0
420,N,Y,1st,0,4,2020-11-02,0,3,0,3,4,0.36363636,0,0
420,N,Y,1st,0,4,2020-11-09,2,1,1,1,8,0.88888889,0,0
420,N,Y,1st,0,4,2020-11-16,0,3,1,3,3,0.27272727,0,NA
420,N,Y,1st,0,4,2020-11-23,1,1,1,0,0,0,0,0
420,N,Y,1st,0,4,2020-11-30,0,3,2,4,12,1,0,0
420,N,Y,1st,0,4,2020-12-07,0,3,2,3,9,0.75,0,0
420,N,Y,1st,0,4,2020-12-14,0,0,0,0,NA,NA,NA,NA
317,N,Y,1st,0,3,2020-08-19,0,2,1,0,NA,NA,NA,NA
317,N,Y,1st,0,3,2020-08-24,0,4,2,2,2,0.5,NA,NA
317,N,Y,1st,0,3,2020-08-31,0,4,2,2,6,1,NA,NA
317,N,Y,1st,0,3,2020-09-07,0,3,1,2,5,1,NA,NA
317,N,Y,1st,0,3,2020-09-14,0,4,2,1,4,1,NA,NA
317,N,Y,1st,0,3,2020-09-21,0,4,2,2,10,0.625,NA,NA
317,N,Y,1st,0,3,2020-09-28,0,4,2,3,3,0.25,NA,NA
317,N,Y,1st,0,3,2020-10-05,0,4,1,3,11,0.91666667,0,NA
317,N,Y,1st,0,3,2020-10-12,0,3,1,1,3,0.375,NA,NA
317,N,Y,1st,0,3,2020-10-19,0,4,2,3,7,0.63636364,NA,NA
317,N,Y,1st,0,3,2020-10-26,0,4,2,2,11,1,0,0
317,N,Y,1st,0,3,2020-10-26,0,4,2,2,11,1,0,0
317,N,Y,1st,0,3,2020-11-02,0,4,2,3,10,0.90909091,0,0
317,N,Y,1st,0,3,2020-11-09,0,3,2,3,6,0.75,0,0
317,N,Y,1st,0,3,2020-11-09,0,3,2,3,6,0.75,0,0
317,N,Y,1st,0,3,2020-11-16,0,4,2,3,11,0.91666667,0,0
317,N,Y,1st,0,3,2020-11-16,0,4,2,3,11,0.91666667,0,0
317,N,Y,1st,0,3,2020-11-23,0,2,1,1,4,1,0,0
317,N,Y,1st,0,3,2020-11-23,0,2,1,1,4,1,0,0
317,N,Y,1st,0,3,2020-11-30,0,4,2,2,0,0,0,0
317,N,Y,1st,0,3,2020-11-30,0,4,2,2,0,0,0,0
317,N,Y,1st,0,3,2020-12-07,0,4,2,2,3,0.27272727,0,0
317,N,Y,1st,0,3,2020-12-07,0,4,2,2,3,0.27272727,0,0
317,N,Y,1st,0,3,2020-12-14,0,2,1,2,NA,NA,NA,NA
337,N,N,1st,0,2,2020-08-19,0,2,1,0,NA,NA,NA,NA
337,N,N,1st,0,2,2020-08-24,0,4,2,2,3,0.75,NA,NA
337,N,N,1st,0,2,2020-08-31,0,4,2,2,5,0.83333333,NA,NA
337,N,N,1st,0,2,2020-09-07,0,3,1,2,5,1,NA,NA
337,N,N,1st,0,2,2020-09-14,0,4,1,2,6,0.75,NA,NA
337,N,N,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
337,N,N,1st,0,2,2020-09-28,0,4,2,1,10,0.90909091,NA,NA
337,N,N,1st,0,2,2020-10-05,0,4,2,2,13,1,5,NA
337,N,N,1st,0,2,2020-10-12,0,3,1,2,7,1,NA,NA
337,N,N,1st,0,2,2020-10-19,0,4,2,2,11,1,NA,NA
337,N,N,1st,0,2,2020-10-26,0,4,2,2,7,0.7,40,33
337,N,N,1st,0,2,2020-11-02,0,4,2,2,10,1,79,18
337,N,N,1st,0,2,2020-11-09,0,3,2,2,8,1,52,33
337,N,N,1st,0,2,2020-11-16,0,4,2,2,8,1,0,12
337,N,N,1st,0,2,2020-11-23,0,2,1,0,4,1,0,4
337,N,N,1st,0,2,2020-11-30,0,4,2,2,8,1,66,9
337,N,N,1st,0,2,2020-12-07,0,4,2,1,8,1,133,18
337,N,N,1st,0,2,2020-12-14,0,2,1,2,NA,NA,NA,NA
1746,N,Y,1st,0,3,2020-08-19,0,2,1,0,NA,NA,NA,NA
1746,N,Y,1st,0,3,2020-08-24,0,4,2,2,2,0.5,NA,NA
1746,N,Y,1st,0,3,2020-08-31,0,4,2,2,2,0.33333333,NA,NA
1746,N,Y,1st,0,3,2020-09-07,0,3,1,2,1,0.2,NA,NA
1746,N,Y,1st,0,3,2020-09-14,0,4,1,2,2,0.5,NA,NA
1746,N,Y,1st,0,3,2020-09-21,0,4,2,2,13,0.86666667,NA,NA
1746,N,Y,1st,0,3,2020-09-28,0,4,2,3,8,0.66666667,NA,NA
1746,N,Y,1st,0,3,2020-10-05,0,4,1,3,12,1,0,NA
1746,N,Y,1st,0,3,2020-10-12,0,3,2,2,8,1,NA,NA
1746,N,Y,1st,0,3,2020-10-19,0,4,2,3,12,1,NA,NA
1746,N,Y,1st,0,3,2020-10-26,1,3,1,2,9,0.9,0,0
1746,N,Y,1st,0,3,2020-11-02,0,4,2,3,7,0.7,0,0
1746,N,Y,1st,0,3,2020-11-09,0,3,1,2,8,0.88888889,0,0
1746,N,Y,1st,0,3,2020-11-16,0,4,1,2,8,0.66666667,0,0
1746,N,Y,1st,0,3,2020-11-23,0,2,0,2,5,0.83333333,0,0
1746,N,Y,1st,0,3,2020-11-30,0,4,2,2,12,1,0,0
1746,N,Y,1st,0,3,2020-12-07,0,3,2,3,11,0.91666667,0,0
1746,N,Y,1st,0,3,2020-12-14,0,2,1,2,NA,NA,NA,NA
367,N,Y,1st,0,2,2020-08-19,1,1,1,0,NA,NA,NA,NA
367,N,Y,1st,0,2,2020-08-24,0,4,2,2,2,0.5,NA,NA
367,N,Y,1st,0,2,2020-08-31,0,4,2,2,6,1,NA,NA
367,N,Y,1st,0,2,2020-09-07,0,2,1,2,5,1,NA,NA
367,N,Y,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
367,N,Y,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
367,N,Y,1st,0,2,2020-09-28,0,4,2,2,12,1,NA,NA
367,N,Y,1st,0,2,2020-10-05,1,3,2,1,11,1,0,NA
367,N,Y,1st,0,2,2020-10-12,0,3,1,0,2,0.25,NA,NA
367,N,Y,1st,0,2,2020-10-19,0,4,2,2,11,1,NA,NA
367,N,Y,1st,0,2,2020-10-26,2,2,1,1,0,0,0,0
367,N,Y,1st,0,2,2020-11-02,0,4,2,2,8,0.72727273,0,0
367,N,Y,1st,0,2,2020-11-09,0,3,2,2,3,0.33333333,0,0
367,N,Y,1st,0,2,2020-11-16,0,4,2,2,7,0.7,0,0
367,N,Y,1st,0,2,2020-11-23,0,2,1,1,3,0.5,0,0
367,N,Y,1st,0,2,2020-11-30,0,4,2,2,7,0.58333333,0,0
367,N,Y,1st,0,2,2020-12-07,0,4,2,1,12,1,0,0
367,N,Y,1st,0,2,2020-12-14,0,2,1,2,NA,NA,NA,NA
373,N,N,1st,0,2,2020-08-19,1,1,1,0,NA,NA,NA,NA
373,N,N,1st,0,2,2020-08-24,0,4,2,2,3,0.75,NA,NA
373,N,N,1st,0,2,2020-08-31,0,4,2,2,6,1,NA,NA
373,N,N,1st,0,2,2020-09-07,0,3,0,1,3,0.6,NA,NA
373,N,N,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
373,N,N,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
373,N,N,1st,0,2,2020-09-28,0,4,2,2,9,0.81818182,NA,NA
373,N,N,1st,0,2,2020-10-05,0,4,2,2,8,0.61538462,0,NA
373,N,N,1st,0,2,2020-10-12,0,3,1,1,7,1,NA,NA
373,N,N,1st,0,2,2020-10-19,0,4,2,1,10,1,NA,NA
373,N,N,1st,0,2,2020-10-26,0,4,2,1,10,1,0,0
373,N,N,1st,0,2,2020-11-02,0,4,2,2,10,1,0,0
373,N,N,1st,0,2,2020-11-09,0,3,2,2,8,1,0,0
373,N,N,1st,0,2,2020-11-16,0,4,2,2,9,0.75,0,0
373,N,N,1st,0,2,2020-11-23,0,2,1,1,6,1,0,0
373,N,N,1st,0,2,2020-11-30,0,4,2,1,11,0.91666667,0,0
373,N,N,1st,0,2,2020-12-07,0,4,2,2,11,1,0,0
373,N,N,1st,0,2,2020-12-14,0,2,1,1,NA,NA,NA,NA
372,N,N,1st,0,2,2020-08-19,1,1,1,0,NA,NA,NA,NA
372,N,N,1st,0,2,2020-08-24,0,4,2,2,1,0.25,NA,NA
372,N,N,1st,0,2,2020-08-31,0,4,2,2,6,1,NA,NA
372,N,N,1st,0,2,2020-09-07,0,3,0,1,5,1,NA,NA
372,N,N,1st,0,2,2020-09-14,0,4,2,2,8,1,NA,NA
372,N,N,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
372,N,N,1st,0,2,2020-09-28,0,4,2,2,11,1,NA,NA
372,N,N,1st,0,2,2020-10-05,0,4,2,2,13,1,0,NA
372,N,N,1st,0,2,2020-10-12,0,3,1,1,7,1,NA,NA
372,N,N,1st,0,2,2020-10-19,0,4,2,1,11,1,NA,NA
372,N,N,1st,0,2,2020-10-26,0,4,2,1,10,1,0,0
372,N,N,1st,0,2,2020-11-02,0,4,2,2,10,1,0,0
372,N,N,1st,0,2,2020-11-09,0,3,2,2,8,1,0,0
372,N,N,1st,0,2,2020-11-16,0,4,2,2,10,0.83333333,0,0
372,N,N,1st,0,2,2020-11-23,0,2,1,1,6,1,0,0
372,N,N,1st,0,2,2020-11-30,0,4,2,1,11,0.91666667,0,0
372,N,N,1st,0,2,2020-12-07,0,4,2,2,11,1,0,0
372,N,N,1st,0,2,2020-12-14,0,2,1,1,NA,NA,NA,NA
397,N,Y,1st,0,3,2020-08-19,0,2,1,0,NA,NA,NA,NA
397,N,Y,1st,0,3,2020-08-24,0,4,2,1,3,0.75,NA,NA
397,N,Y,1st,0,3,2020-08-31,0,4,2,2,6,1,NA,NA
397,N,Y,1st,0,3,2020-09-07,0,3,2,2,4,0.8,NA,NA
397,N,Y,1st,0,3,2020-09-14,0,4,1,2,4,1,NA,NA
397,N,Y,1st,0,3,2020-09-21,0,4,2,1,6,0.4,NA,NA
397,N,Y,1st,0,3,2020-09-28,0,4,2,2,8,0.66666667,NA,NA
397,N,Y,1st,0,3,2020-10-05,0,4,1,1,1,0.07692308,0,NA
397,N,Y,1st,0,3,2020-10-12,0,3,2,0,2,0.25,NA,NA
397,N,Y,1st,0,3,2020-10-19,0,4,2,2,2,0.16666667,NA,NA
397,N,Y,1st,0,3,2020-10-26,1,3,1,2,7,0.7,0,0
397,N,Y,1st,0,3,2020-11-02,0,4,2,2,5,0.5,0,0
397,N,Y,1st,0,3,2020-11-09,0,3,2,2,9,1,0,0
397,N,Y,1st,0,3,2020-11-16,0,4,2,2,11,0.91666667,0,0
397,N,Y,1st,0,3,2020-11-23,0,2,1,2,6,1,0,0
397,N,Y,1st,0,3,2020-11-30,0,4,2,3,11,0.91666667,0,0
397,N,Y,1st,0,3,2020-12-07,0,4,2,3,12,1,0,0
397,N,Y,1st,0,3,2020-12-14,0,2,1,2,NA,NA,NA,NA
399,Y,Y,1st,0,2,2020-08-19,1,1,1,0,NA,NA,NA,NA
399,Y,Y,1st,0,2,2020-08-24,2,2,1,1,3,0.75,NA,NA
399,Y,Y,1st,0,2,2020-08-31,0,4,2,2,5,0.83333333,NA,NA
399,Y,Y,1st,0,2,2020-09-07,0,3,1,1,4,0.8,NA,NA
399,Y,Y,1st,0,2,2020-09-14,0,4,2,2,7,0.875,NA,NA
399,Y,Y,1st,0,2,2020-09-21,0,4,2,2,14,1,NA,NA
399,Y,Y,1st,0,2,2020-09-28,0,4,2,2,11,1,NA,NA
399,Y,Y,1st,0,2,2020-10-05,0,4,1,2,13,1,1,NA
